geonameid,asciiname,countrycode,latitude,longitude,feature code,population
3117533,Manresa,ES,41.72815,1.82399,PPL,76250
3117539,Manlleu,ES,42.00228,2.28476,PPLA3,20647
3117636,Malgrat de Mar,ES,41.64662,2.74135,PPLA3,18472
3117667,Majadahonda,ES,40.47353,-3.87182,PPLA3,68110
3117735,Madrid,ES,40.4165,-3.70256,PPLC,3255944
3117814,Lugo,ES,43.00992,-7.55602,PPLA2,96678
3118150,Logrono,ES,42.46667,-2.45,PPLA,152107
3118212,Lloret de Mar,ES,41.69993,2.84565,PPLA3,39363
3118228,Llodio,ES,43.14322,-2.96204,PPL,18314
3118514,Lleida,ES,41.61674,0.62218,PPLA2,135919
3118532,Leon,ES,42.60003,-5.57032,PPLA2,134305
3118554,Leioa,ES,43.32686,-2.98884,PPL,31197
3118594,Leganes,ES,40.32718,-3.7635,PPLA3,186066
3118848,Las Rozas de Madrid,ES,40.49292,-3.87371,PPL,95550
3119027,Lasarte,ES,43.26774,-2.02169,PPL,17782
3119045,La Sagrera,ES,41.42271,2.18589,PPLX,29134
3119231,La Pineda,ES,41.07625,1.18515,PPL,17305
3119536,Lalin,ES,42.66085,-8.11285,PPL,20158
3119631,Laguna de Duero,ES,41.58151,-4.72332,PPLA3,21762
3119746,A Estrada,ES,42.68911,-8.48842,PPL,20661
3119841,A Coruna,ES,43.37135,-8.396,PPLA3,246056
3120304,Irun,ES,43.33904,-1.78938,PPLA3,60951
3120410,Illescas,ES,40.12213,-3.84704,PPLA3,21264
3120431,Igualada,ES,41.58098,1.6172,PPL,38918
3120501,Humanes de Madrid,ES,40.25038,-3.83062,PPLA3,18098
3120514,Huesca,ES,42.13615,-0.4087,PPLA2,52059
3120619,L'Hospitalet de Llobregat,ES,41.35967,2.10028,PPL,257038
3120635,Hortaleza,ES,40.47444,-3.6411,PPLX,161661
3120637,Horta,ES,41.43628,2.15725,PPLX,26676
3120811,Hernani,ES,43.26615,-1.97615,PPL,20222
3120989,Gernika-Lumo,ES,43.31667,-2.68333,PPLA3,16244
3121007,Getxo,ES,43.35689,-3.01146,PPL,80770
3121070,Guadalajara,ES,40.62862,-3.16185,PPLA2,83039
3121145,Granollers,ES,41.60797,2.28773,PPL,60981
3121245,Gracia,ES,41.40237,2.15641,PPLX,121502
3121424,Gijon,ES,43.53573,-5.66152,PPLA3,277554
3121437,Getafe,ES,40.30571,-3.73295,PPLA3,167164
3121456,Girona,ES,41.98311,2.82493,PPLA2,96188
3121519,Gava,ES,41.30605,2.00123,PPLA3,45994
3121663,Gamonal,ES,42.35664,-3.67321,PPLX,60000
3121751,Galdakao,ES,43.23073,-2.8429,PPLA3,29226
3121766,Galapagar,ES,40.5783,-4.00426,PPLA3,31820
3121881,Fuenterrabia,ES,43.36859,-1.79622,PPLA3,16458
3121960,Fuenlabrada,ES,40.28419,-3.79415,PPLA3,197836
3122453,Figueres,ES,42.26645,2.96163,PPLA3,43330
3122826,Esplugues de Llobregat,ES,41.37732,2.08809,PPL,46355
3122912,Esparreguera,ES,41.53809,1.87025,PPLA3,21855
3123063,Ermua,ES,43.18725,-2.50261,PPLA3,16252
3123104,Erandio,ES,43.30438,-2.97352,PPLA3,24262
3123329,El Prat de Llobregat,ES,41.32784,2.09472,PPL,63418
3123493,Ferrol,ES,43.48451,-8.23293,PPLA3,74273
3123504,El Escorial,ES,40.58254,-4.12846,PPL,15842
3123667,El Astillero,ES,43.40094,-3.82051,PPL,18108
3123673,el Raval,ES,41.38042,2.1686,PPLX,48403
3123688,Ejea de los Caballeros,ES,42.12632,-1.13716,PPLA3,17331
3123709,Eibar,ES,43.18493,-2.47158,PPLA3,27419
3123773,Durango,ES,43.17124,-2.6338,PPLA3,28229
3124041,Culleredo,ES,43.28788,-8.38858,PPLA3,28227
3124132,Cuenca,ES,40.06667,-2.13333,PPLA2,55866
3124408,Coslada,ES,40.42378,-3.56129,PPLA3,90280
3124569,Cornella de Llobregat,ES,41.35,2.08333,PPL,87173
3124765,Colmenar Viejo,ES,40.65909,-3.76762,PPLA3,43700
3124794,Collado-Villalba,ES,40.63506,-4.00486,PPL,63074
3124932,el Clot,ES,41.40986,2.19053,PPLX,27170
3124964,Ciudad Lineal,ES,40.44505,-3.65132,PPL,228171
3124967,Ciutadella,ES,40.00112,3.84144,PPLA3,29160
3125082,Ciempozuelos,ES,40.15913,-3.62103,PPLA3,22132
3125239,Chamartin,ES,40.46206,-3.6766,PPL,140000
3125621,Castro-Urdiales,ES,43.38285,-3.22043,PPLA3,31670
3125897,Castelldefels,ES,41.27794,1.97033,PPLA3,62080
3125915,Castellar del Valles,ES,41.61667,2.08333,PPL,24036
3126317,Cardedeu,ES,41.63976,2.35739,PPL,16596
3126369,Carballo,ES,43.213,-8.69104,PPLA3,30990
3126534,Canovelles,ES,41.61667,2.28333,PPL,16023
3126577,Cangas do Morrazo,ES,42.26413,-8.78463,PPLA3,25748
3126888,Cambrils,ES,41.06997,1.05949,PPL,32422
3126890,Cambre,ES,43.29438,-8.34736,PPLA3,23231
3126917,Camargo,ES,43.40744,-3.88498,PPL,30263
3127007,Calella,ES,41.61381,2.65423,PPLA3,18627
3127035,Caldes de Montbui,ES,41.63333,2.16667,PPLA3,16885
3127047,Calatayud,ES,41.35353,-1.64318,PPLA3,21933
3127065,Calahorra,ES,42.30506,-1.96521,PPLA3,24787
3127066,Calafell,ES,41.19997,1.5683,PPLA3,24265
3127451,Burlata,ES,42.82562,-1.61671,PPL,18934
3127461,Burgos,ES,42.34106,-3.70184,PPLA2,178966
3127889,Boiro,ES,42.64725,-8.88459,PPLA3,18883
3127958,Boadilla del Monte,ES,40.405,-3.87835,PPLA3,43414
3127978,Blanes,ES,41.67419,2.79036,PPLA3,40047
3128026,Bilbao,ES,43.26271,-2.92528,PPLA2,354860
3128174,Bermeo,ES,43.42088,-2.72152,PPLA3,16937
3128201,Berga,ES,42.10429,1.84628,PPL,17160
3128272,Benicassim,ES,40.05,0.06667,PPL,18055
3128273,Benicarlo,ES,40.4165,0.42709,PPLA3,26655
3128291,Benavente,ES,42.00249,-5.67826,PPLA3,19119
3128382,Bejar,ES,40.38641,-5.76341,PPLA3,15007
3128757,la Barceloneta,ES,41.3799,2.18971,PPLX,15212
3128760,Barcelona,ES,41.38879,2.15899,PPLA,1621537
3128795,Barbastro,ES,42.03565,0.12686,PPLA3,16924
3128824,Baranain,ES,42.80567,-1.67731,PPL,20039
3128832,Barajas de Madrid,ES,40.47366,-3.57777,PPLX,43423
3128885,Banyoles,ES,42.11667,2.76667,PPLA3,18327
3128978,Balaguer,ES,41.79117,0.81094,PPLA3,16779
3129028,Badalona,ES,41.45004,2.24741,PPLA3,219547
3129046,Azuqueca de Henares,ES,40.56566,-3.26753,PPLA3,32744
3129135,Aviles,ES,43.55473,-5.92483,PPL,78715
3129136,Avila,ES,40.65724,-4.69951,PPLA2,56855
3129329,Arteixo,ES,43.30482,-8.50749,PPLA3,29762
3129356,Arroyomolinos,ES,40.26951,-3.91946,PPL,31396
3129636,Arganda,ES,40.30076,-3.43722,PPL,51489
3129661,Arenys de Mar,ES,41.5819,2.54936,PPL,15307
3129857,Aranjuez,ES,40.03108,-3.60246,PPLA3,54055
3129877,Aranda de Duero,ES,41.67041,-3.6892,PPLA3,32928
3130131,Amposta,ES,40.70995,0.57856,PPLA3,21240
3130137,Amorebieta,ES,43.21667,-2.73333,PPLA3,17842
3130155,Ames,ES,42.90426,-8.65551,PPL,26983
3130380,Algorta,ES,43.34927,-3.0094,PPLX,82624
3130383,Algete,ES,40.59711,-3.49743,PPLA3,20204
3130564,Alcorcon,ES,40.34582,-3.82487,PPLA3,167967
3130583,Alcobendas,ES,40.54746,-3.64197,PPLA3,107514
3130606,Alcaniz,ES,41.05,-0.13333,PPLA3,16392
3130616,Alcala de Henares,ES,40.48205,-3.35996,PPLA3,204574
6252065,Nou Barris,ES,41.44163,2.17727,PPLX,166310
6324376,Pinar de Chamartin,ES,40.47903,-3.66836,PPLX,30000
6354969,Playa del Ingles,ES,27.7567,-15.5787,PPL,17158
6355013,Puerto del Carmen,ES,28.92313,-13.66579,PPL,30000
6362987,Ceuta,ES,35.88919,-5.32042,PPLA,78674
6544099,Moncloa-Aravaca,ES,40.43547,-3.7317,PPLX,116531
6544100,Eixample,ES,41.38896,2.16179,PPLX,266477
6544101,Les Corts,ES,41.38712,2.13007,PPLX,82270
6544102,Sarria-Sant Gervasi,ES,41.40104,2.1394,PPLX,147912
6544103,Horta-Guinardo,ES,41.41849,2.1677,PPLX,168092
6544104,Sants-Montjuic,ES,41.37263,2.1546,PPLX,183120
6544105,Sant Marti,ES,41.41814,2.19933,PPLQ,235719
6544106,Ciutat Vella,ES,41.38022,2.17319,PPLX,102347
6544487,Arganzuela,ES,40.40021,-3.69618,PPLX,148797
6544488,San Blas-Canillejas,ES,40.43893,-3.61537,PPLX,157367
6544489,Latina,ES,40.38897,-3.74569,PPLX,256644
6544490,Usera,ES,40.38866,-3.70035,PPLX,141189
6544491,Salamanca,ES,40.42972,-3.67975,PPLX,147707
6544492,Chamberi,ES,40.43404,-3.70379,PPLX,145934
6544493,Carabanchel,ES,40.39094,-3.7242,PPLX,253678
6544494,Madrid Centro,ES,40.41831,-3.70275,PPLX,149718
6544495,Retiro,ES,40.41317,-3.68307,PPLX,126058
6544577,Barri Gotic,ES,41.38364,2.17628,PPLX,15876
6545103,Poble Sec,ES,41.37452,2.16326,PPLX,40906
6545104,Hostafrancs,ES,41.37694,2.14306,PPLX,15954
6545105,La Bordeta,ES,41.37397,2.14377,PPLX,18505
6545107,La Bonanova,ES,41.40585,2.13243,PPLX,25574
6545108,Las Tres Torres,ES,41.39989,2.12931,PPLX,16532
6545114,el Poblenou,ES,41.40392,2.20413,PPLX,33642
6545261,El Carmel,ES,41.41758,2.15914,PPLX,31843
6559503,l'Alfas del Pi,ES,38.58055,-0.10321,PPLA3,21011
6559641,Las Gabias,ES,37.13548,-3.67029,PPLA3,16369
6615440,Delicias,ES,41.64928,-0.90757,PPLX,110520
6615442,Almozara,ES,41.66124,-0.90169,PPLX,25767
6615443,Montecanal,ES,41.62965,-0.93873,PPLX,20000
6615444,Oliver-Valdefierro,ES,41.64454,-0.93349,PPLX,30228
6618856,Santutxu,ES,43.25347,-2.9161,PPL,60000
6690784,Fort Pienc,ES,41.39458,2.17946,PPLX,31963
6690786,Dreta de l'Eixample,ES,41.39606,2.16688,PPLX,43994
6690791,Vallcarca,ES,41.41209,2.14394,PPLX,15571
6690794,Sagrada Familia,ES,41.40408,2.17332,PPLX,51623
6690839,Sant Marti de Provencals,ES,41.4202,2.19632,PPLX,26196
6692471,Los Realejos,ES,28.38487,-16.58275,PPL,36405
6693088,Pasaia,ES,43.3253,-1.92707,PPLA3,15990
6697039,Basauri,ES,43.2397,-2.8858,PPLA3,42657
6943537,Llefia,ES,41.43806,2.2195,PPL,43827
7115111,Corvera de Asturias,ES,43.53554,-5.88893,PPLA3,15955
7577022,Tres Cantos,ES,40.60092,-3.70806,PPLA3,41896
8050879,Iturrama,ES,42.80847,-1.65825,PPLL,24846
8050880,Ermitagana,ES,42.81084,-1.66409,PPL,17163
8050888,Primer Ensanche,ES,42.81483,-1.64898,PPL,22538
8050889,Segundo Ensanche,ES,42.8139,-1.64295,PPL,22538
8285534,Fuencarral-El Pardo,ES,40.4984,-3.7314,PPLX,220085
8285535,Villa de Vallecas,ES,40.36695,-3.60146,PPLX,65162
8629192,Natahoyo,ES,43.54035,-5.68233,PPL,20000
11549772,Sarria,ES,41.40269,2.1162,PPLX,24819
11549773,l'Antiga Esquerra de l'Eixample,ES,41.38939,2.15517,PPLX,42161
11549774,el Baix Guinardo,ES,41.41175,2.16784,PPLX,25766
11549776,la Prosperitat,ES,41.44269,2.182,PPLX,26295
11549777,el Putxet i el Farro,ES,41.40693,2.14392,PPLX,29278
11549778,Provenals del Poblenou,ES,41.41109,2.2026,PPLX,20306
11549779,Sant Antoni,ES,41.37857,2.15937,PPLX,38512
11549783,la Vila de Gracia,ES,41.40315,2.15687,PPLX,50928
11549784,la Nova Esquerra de l'Eixample,ES,41.38309,2.149,PPLX,58224
11549785,Porta,ES,41.4349,2.17883,PPLX,24604
11549787,Sants - Badal,ES,41.37471,2.12775,PPLX,24344
11549788,la Maternitat i Sant Ramon,ES,41.38125,2.11744,PPLX,24058
11549789,Sant Gervasi - Galvany,ES,41.3975,2.14301,PPLX,47043
11549791,el Camp d'en Grassot i Gracia Nova,ES,41.40634,2.16503,PPLX,34356
11549793,la Marina de Port,ES,41.36,2.13986,PPLX,30479
11549794,Vilapicina i la Torre Llobeta,ES,41.42861,2.1741,PPLX,25581
11549795,el Camp de l'Arpa del Clot,ES,41.41204,2.18247,PPLX,38361
11549805,Navas,ES,41.41803,2.18596,PPLX,22059
11549806,la Guineueta,ES,41.43884,2.16893,PPLX,15147
11549807,les Roquetes,ES,41.44809,2.17519,PPLX,15633
11549811,la Verneda i la Pau,ES,41.42399,2.20304,PPLX,29013
11549813,el Turo de la Peira,ES,41.43232,2.16895,PPLX,15554
11549814,el Besos i el Maresme,ES,41.41309,2.21736,PPLX,23254
11549815,el Guinardo,ES,41.41885,2.17364,PPLX,35991
11549820,Barri de Sant Andreu,ES,41.43693,2.19022,PPLX,56818
11549821,Barri de les Corts,ES,41.38697,2.13472,PPLX,46412
325579,Ziway,ET,7.93333,38.71667,PPL,49416
325780,Yirga `Alem,ET,6.75,38.41667,PPL,36292
326036,Yabelo,ET,4.88333,38.08333,PPL,17819
326206,Werota,ET,11.91667,37.7,PPL,26813
326308,Wenji,ET,8.45,39.28333,PPL,17120
327694,Tepi,ET,7.2,35.45,PPL,24169
328689,Shashemene,ET,7.2,38.6,PPL,85871
328709,Shambu,ET,9.56667,37.1,PPL,15354
328716,Shakiso,ET,5.76494,38.91006,PPL,34078
329114,Sebeta,ET,8.91667,38.61667,PPL,19533
329586,Robit,ET,12.01667,39.63333,PPL,20679
330120,Nejo,ET,9.5,35.5,PPL,20166
330186,Nazret,ET,8.55,39.26667,PPL,213995
330491,Mojo,ET,8.58679,39.12111,PPL,34547
330764,Metu,ET,8.3,35.58333,PPL,29648
330811,Metahara,ET,8.9,39.91667,PPL,23403
331038,Mendi,ET,9.8,35.1,PPL,25239
331180,Mek'ele,ET,13.49667,39.47528,PPLA,215546
331416,Maych'ew,ET,12.7875,39.54222,PPL,27186
332746,Korem,ET,12.50583,39.52278,PPL,30633
332880,K'olito,ET,7.31667,38.08333,PPL,25614
333103,Kibre Mengist,ET,5.88333,38.98333,PPL,27854
333356,Kemise,ET,10.71668,39.86997,PPL,23861
333373,Kombolcha,ET,11.08155,39.74339,PPL,93605
333750,Jinka,ET,5.65,36.65,PPL,32115
333772,Jimma,ET,7.67344,36.83441,PPL,128306
333795,Jijiga,ET,9.35,42.8,PPLA,56821
334227,Inda Silase,ET,14.10307,38.28289,PPL,50078
334609,Hosa'ina,ET,7.54978,37.85374,PPL,75963
335035,Harar,ET,9.31387,42.11815,PPLA,90218
335288,Hagere Hiywet,ET,8.98333,37.85,PPL,43920
336014,Gondar,ET,12.6,37.46667,PPL,153914
336350,Goba,ET,7.01667,39.98333,PPL,34369
336372,Waliso,ET,8.53417,37.96515,PPL,38394
336454,Ginir,ET,7.13952,40.71083,PPL,16757
336496,Gimbi,ET,9.17031,35.83491,PPL,31809
336931,Genet,ET,9.06667,38.5,PPL,23753
337010,Gelemso,ET,8.81667,40.51667,PPL,16065
337152,Gebre Guracha,ET,9.8,38.4,PPL,16583
337405,Gambela,ET,8.25,34.58333,PPLA,42366
337712,Finote Selam,ET,10.7,37.26667,PPL,23463
337771,Fiche,ET,9.8,38.73333,PPL,25758
337853,Felege Neway,ET,6.3,36.88333,PPL,33429
338554,Dubti,ET,11.73292,41.082,PPL,26370
338726,Dodola,ET,6.98333,39.18333,PPL,23116
338832,Dire Dawa,ET,9.59306,41.86611,PPLA,252279
338998,Dila,ET,6.41667,38.31667,PPL,47021
339219,Dese,ET,11.13333,39.63333,PPL,136056
339448,Dembi Dolo,ET,8.53333,34.8,PPL,26748
339666,Bishoftu,ET,8.75225,38.97846,PPL,104215
339686,Debre Tabor,ET,11.85,38.01667,PPL,32659
339708,Debre Mark'os,ET,10.35,37.73333,PPL,59920
339734,Debre Birhan,ET,9.67954,39.53262,PPL,57787
339823,Debark',ET,13.15611,37.89806,PPL,24700
341297,Butajira,ET,8.11667,38.36667,PPL,30502
341397,Bure,ET,10.7,37.06667,PPL,22038
341742,Bonga,ET,7.28333,36.23333,PPL,18973
341877,Boditi,ET,6.96667,37.86667,PPL,32997
342190,Bichena,ET,10.45,38.2,PPL,16411
342559,Bedesa,ET,8.9,40.78333,PPL,17526
342567,Bedele,ET,8.456,36.35302,PPL,20293
342641,Bati,ET,11.19152,40.01675,PPL,19260
342856,Bako,ET,5.78333,36.56667,PPL,17872
342884,Bahir Dar,ET,11.59364,37.39077,PPLA,168899
343137,Hawassa,ET,7.06205,38.47635,PPLA,133097
343292,Asosa,ET,10.06667,34.53333,PPLA,30512
343402,Asbe Teferi,ET,9.08569,40.86708,PPL,30772
343409,Asaita,ET,11.56838,41.43869,PPL,20342
343413,Asasa,ET,7.1,39.2,PPL,23790
343593,Areka,ET,7.06667,37.7,PPL,33150
343663,Arba Minch,ET,6.03333,37.55,PPL,69622
344420,Axum,ET,14.12109,38.72337,PPL,41249
344620,Hagere Maryam,ET,5.63418,38.23603,PPL,22105
344661,Agaro,ET,7.85,36.65,PPL,28268
344923,Adis Zemen,ET,12.11667,37.78333,PPL,22522
344979,Addis Ababa,ET,9.02497,38.74689,PPLC,2757729
345149,Adigrat,ET,14.277,39.462,PPL,65000
345353,Adet,ET,11.26667,37.48333,PPL,22946
345704,Abomsa,ET,9.98333,39.98333,PPL,15258
7910079,Sodo,ET,6.86,37.76159,PPL,86050
630752,Yloejaervi,FI,61.55632,23.59606,PPLA3,22140
631077,Vuosaari,FI,60.20963,25.14195,PPLX,35826
631707,Vihti,FI,60.41699,24.31965,PPLA3,26280
632370,Varkaus,FI,62.31533,27.873,PPLA3,22365
632453,Vantaa,FI,60.29414,25.04099,PPLA3,190058
632672,Valkeakoski,FI,61.26421,24.03122,PPLA3,20376
632978,Vaasa,FI,63.096,21.61577,PPLA,57014
633221,Uusikaupunki,FI,60.80043,21.40841,PPLA3,16226
633591,Tuusula,FI,60.40368,25.02638,PPLA3,34725
633679,Turku,FI,60.45148,22.26869,PPLA,175945
634093,Tornio,FI,65.84811,24.14662,PPLA3,21236
634963,Tampere,FI,61.49911,23.78712,PPLA,202687
636947,Siilinjaervi,FI,63.08333,27.66667,PPLA3,20209
637067,Sibbo,FI,60.37752,25.26906,PPLA3,19430
637219,Seinaejoki,FI,62.79446,22.82822,PPLA,32149
637292,Savonlinna,FI,61.8699,28.87999,PPLA3,27353
637948,Salo,FI,60.38333,23.13333,PPLA3,24900
638936,Rovaniemi,FI,66.5,25.71667,PPLA,34781
639406,Riihimaeki,FI,60.73769,24.77726,PPLA3,26451
639734,Rauma,FI,61.12724,21.51127,PPLA3,36550
640124,Raisio,FI,60.48592,22.16895,PPLA3,23597
640276,Raahe,FI,64.68333,24.48333,PPLA3,22217
640999,Pori,FI,61.48333,21.78333,PPLA,76772
641489,Pirkkala,FI,61.46125,23.63228,PPLA3,15615
643492,Oulu,FI,65.01236,25.46816,PPLA,128618
644171,Nurmijaervi,FI,60.46407,24.8073,PPLA3,37073
644450,Nokia,FI,61.46667,23.5,PPLA3,28676
645691,Munkkiniemi,FI,60.19861,24.87772,PPLX,17334
646005,Mikkeli,FI,61.68857,27.27227,PPLA,46550
646218,Mellunkylae,FI,60.23355,25.09947,PPLX,36360
646723,Maentsaelae,FI,60.63333,25.31667,PPLA3,18074
647571,Lovisa,FI,60.45659,26.22505,PPLA3,15466
647731,Loimaa,FI,60.84972,23.0561,PPLA3,15834
647751,Lohja,FI,60.24859,24.06534,PPLA3,35960
648056,Lieto,FI,60.51032,22.46176,PPLA3,15258
648366,Lempaeaelae,FI,61.31667,23.75,PPLA3,18096
648635,Lauttasaari,FI,60.15896,24.86797,PPLX,20000
648738,Laukaa,FI,62.41407,25.95194,PPLA3,17093
648900,Lappeenranta,FI,61.05871,28.18871,PPLA,59276
649360,Lahti,FI,60.98267,25.66151,PPLA,98826
649630,Kirkkonummi,FI,60.12381,24.43853,PPLA3,32920
649924,Kuusamo,FI,65.96447,29.18878,PPLA3,17400
650224,Kuopio,FI,62.89238,27.67703,PPLA,89104
650859,Kouvola,FI,60.86667,26.7,PPLA,31133
650946,Kotka,FI,60.4664,26.94582,PPLA3,54616
651299,Korsholm,FI,63.11418,21.68216,PPL,17176
651943,Kokkola,FI,63.83847,23.13066,PPLA,35586
653185,Kerava,FI,60.40338,25.105,PPLA3,31347
653281,Kemi,FI,65.73641,24.56371,PPLA3,22641
654137,Karhula,FI,60.52156,26.93125,PPL,22867
654440,Kangasala,FI,61.46383,24.07602,PPLA3,24291
654706,Kallio,FI,60.18427,24.95034,PPLX,27051
654899,Kajaani,FI,64.22728,27.72846,PPLA,35375
655130,Kaarina,FI,60.40724,22.36904,PPLA3,21684
655143,Kaarela,FI,60.25174,24.88111,PPLX,26414
655194,Jyvaeskylae,FI,62.24147,25.72088,PPLA,85026
655808,Joensuu,FI,62.60118,29.76316,PPLA,53388
655958,Jaervenpaeae,FI,60.47369,25.08992,PPLA3,38148
656073,Janakkala,FI,60.9,24.6,PPLA3,15698
656083,Jaemsae,FI,61.8642,25.19002,PPLA3,15261
656130,Jakobstad,FI,63.67486,22.70256,PPLA3,19238
656688,Imatra,FI,61.17185,28.75242,PPLA3,29615
656820,Iisalmi,FI,63.55915,27.19067,PPLA3,22588
656913,Hyvinge,FI,60.63333,24.86667,PPLA3,43515
657530,Hollola,FI,61.05,25.43333,PPLA3,20405
658225,Helsinki,FI,60.16952,24.93545,PPLC,558457
658288,Heinola,FI,61.20564,26.03811,PPLA3,20849
658629,Haukipudas,FI,65.17654,25.35233,PPL,17298
659169,Hamina,FI,60.56974,27.19794,PPLA3,21712
659180,Haemeenlinna,FI,60.99596,24.46434,PPLA,47261
659935,Forssa,FI,60.81462,23.62146,PPLA3,17852
660158,Espoo,FI,60.2052,24.6522,PPLA3,256760
660561,Porvoo,FI,60.39233,25.66507,PPLA3,47192
661164,Anjala,FI,60.68333,26.83333,PPLX,16779
7911309,Vaestaboland,FI,60.29972,22.3004,PPL,15498
2198148,Suva,FJ,-18.14161,178.44149,PPLC,77366
2202064,Nadi,FJ,-17.80309,177.41617,PPL,42284
2204506,Lautoka,FJ,-17.61686,177.45049,PPLA,52500
2204582,Labasa,FJ,-16.4332,179.36451,PPLA,27949
3426691,Stanley,FK,-51.69382,-57.85701,PPLC,2213
2081986,Palikir - National Government Center,FM,6.92477,158.16109,PPLC,0
2611396,Torshavn,FO,62.00973,-6.77164,PPLC,13200
2967245,Yerres,FR,48.71785,2.49338,PPL,28897
2967318,Wittenheim,FR,47.8109,7.32756,PPL,15747
2967421,Wattrelos,FR,50.70118,3.21812,PPL,42826
2967438,Wasquehal,FR,50.67043,3.13382,PPL,19320
2967758,Voiron,FR,45.36471,5.5856,PPL,22114
2967849,Vitry-sur-Seine,FR,48.78716,2.40332,PPL,81001
2967856,Vitry-le-Francois,FR,48.72472,4.58439,PPLA3,17250
2967870,Vitrolles,FR,43.46,5.24861,PPL,38591
2967879,Vitre,FR,48.12279,-1.20983,PPL,17266
2967917,Viry-Chatillon,FR,48.67211,2.39318,PPL,31131
2967934,Viroflay,FR,48.80078,2.16181,PPL,16137
2968054,Vincennes,FR,48.8486,2.43769,PPL,45923
2968142,Villiers-sur-Marne,FR,48.831,2.54844,PPL,30252
2968176,Villiers-le-Bel,FR,49.00875,2.39819,PPL,27028
2968254,Villeurbanne,FR,45.76601,4.8795,PPL,131445
2968368,Villers-les-Nancy,FR,48.67333,6.15283,PPL,15899
2968482,Villepinte,FR,48.96203,2.53253,PPL,37114
2968496,Villeparisis,FR,48.94208,2.61463,PPL,23931
2968515,Villeneuve-sur-Lot,FR,44.40854,0.70415,PPLA3,25869
2968529,Villeneuve-Saint-Georges,FR,48.73219,2.44925,PPL,30881
2968546,Villeneuve-le-Roi,FR,48.73684,2.40081,PPL,17575
2968555,Villeneuve-la-Garenne,FR,48.93935,2.31478,PPL,22036
2968620,Villenave-d'Ornon,FR,44.77935,-0.56707,PPL,30347
2968653,Villemomble,FR,48.88333,2.5,PPL,28001
2968705,Villejuif,FR,48.7939,2.35992,PPL,48048
2968748,Villefranche-sur-Saone,FR,45.98967,4.71961,PPLA3,32994
2968771,Villefontaine,FR,45.61278,5.15058,PPL,19749
2969109,Vigneux-sur-Seine,FR,48.70291,2.41357,PPL,26692
2969257,Vierzon,FR,47.22186,2.0684,PPLA3,29876
2969284,Vienne,FR,45.52569,4.87484,PPLA3,32293
2969392,Vichy,FR,46.12709,3.42577,PPLA3,27019
2969562,Vesoul,FR,47.62604,6.14251,PPLA2,19892
2969612,Vertou,FR,47.16878,-1.4729,PPL,22921
2969679,Versailles,FR,48.80359,2.13424,PPLA2,85416
2969692,Verrieres-le-Buisson,FR,48.74565,2.26796,PPL,16789
2969766,Vernon,FR,49.09292,1.46332,PPL,26037
2969796,Verneuil-sur-Seine,FR,48.97388,1.9648,PPL,16790
2969958,Verdun,FR,49.15964,5.3829,PPLA3,21798
2970072,Venissieux,FR,45.69706,4.88593,PPL,57584
2970110,Vendome,FR,47.79292,1.06556,PPLA3,19226
2970148,Vence,FR,43.72254,7.11183,PPL,18668
2970203,Velizy-Villacoublay,FR,48.78198,2.19395,PPL,21741
2970432,Vaureal,FR,49.03333,2.03333,PPL,20699
2970456,Vaulx-en-Velin,FR,45.78693,4.9251,PPL,37489
2970761,Vanves,FR,48.82345,2.29025,PPL,26068
2970777,Vannes,FR,47.65688,-2.76205,PPLA2,54020
2970797,Vandoeuvre-les-Nancy,FR,48.66115,6.17114,PPL,31785
2970962,Vallauris,FR,43.57803,7.05451,PPL,27286
2971041,Valenciennes,FR,50.35909,3.52506,PPLA3,44821
2971053,Valence,FR,44.9256,4.90956,PPLA2,63864
2971482,Tulle,FR,45.26582,1.77233,PPLA2,16969
2971549,Troyes,FR,48.30073,4.08524,PPLA2,60785
2971874,Tremblay-en-France,FR,48.94956,2.5684,PPL,35591
2972049,Trappes,FR,48.77413,2.01781,PPL,28367
2972191,Tours,FR,47.39484,0.70398,PPLA2,141621
2972237,Tournefeuille,FR,43.58872,1.31922,PPL,29124
2972270,Tourlaville,FR,49.63829,-1.56639,PPL,18273
2972284,Tourcoing,FR,50.72391,3.16117,PPL,91574
2972315,Toulouse,FR,43.60426,1.44367,PPLA,433055
2972328,Toulon,FR,43.12442,5.92836,PPLA2,168701
2972350,Toul,FR,48.68075,5.89115,PPLA3,17680
2972444,Torcy,FR,48.85064,2.65078,PPLA3,24386
2972742,Thonon-les-Bains,FR,46.37049,6.47985,PPLA3,31684
2972811,Thionville,FR,49.35994,6.16044,PPLA3,44311
2972893,Thiais,FR,48.76496,2.3961,PPL,29724
2973146,Tergnier,FR,49.65607,3.30107,PPL,15475
2973258,Taverny,FR,49.02542,2.21691,PPL,27271
2973317,Tassin-la-Demi-Lune,FR,45.75499,4.78812,PPL,16920
2973385,Tarbes,FR,43.23407,0.07139,PPLA2,52106
2973495,Talence,FR,44.80849,-0.58915,PPL,42579
2973675,Suresnes,FR,48.87143,2.22929,PPL,44697
2973745,Sucy-en-Brie,FR,48.76872,2.53474,PPL,25014
2973783,Strasbourg,FR,48.58392,7.74553,PPLA,274845
2973841,Stains,FR,48.95,2.38333,PPL,32601
2974153,Sotteville-les-Rouen,FR,49.40972,1.09005,PPL,30619
2974188,Sorgues,FR,44.01023,4.87381,PPL,18681
